,state_name,lat,lng,population,State_clusters
1204,Kansas,37.5073,-94.8518,38874,0
1205,Ohio,40.1377,-83.7695,38861,6
1206,Louisiana,32.7135,-93.335,38813,11
1207,Illinois,37.9923,-88.9242,38688,11
1208,Wyoming,41.6544,-105.7239,38664,10
1209,Pennsylvania,41.1924,-79.421,38633,3
1210,Oklahoma,35.6466,-95.9643,38553,7
1211,Pennsylvania,41.234,-77.6381,38549,3
1212,Missouri,37.053,-89.5686,38538,11
1213,Louisiana,31.7234,-93.0962,38505,11
1214,Illinois,40.7882,-89.2111,38503,0
1215,Oklahoma,34.7281,-96.6844,38385,7
1216,South Carolina,34.2898,-81.6001,38329,1
1217,Georgia,32.0145,-81.4436,38321,1
1218,Arizona,32.9325,-109.8874,38304,10
1219,Indiana,40.0404,-86.8933,38295,6
1220,Virginia,37.1865,-77.2242,38292,3
1221,Missouri,37.1064,-93.8329,38241,11
1222,Alabama,32.326,-87.1065,38184,11
1223,Virginia,36.9752,-82.6212,38032,6
1224,Ohio,41.3239,-84.4905,38024,6
1225,Wisconsin,45.0263,-88.2697,37870,0
1226,Minnesota,45.9338,-95.4535,37820,9
1227,Texas,31.7743,-98.9998,37805,7
1228,Illinois,38.3005,-88.924,37774,11
1229,Indiana,40.7615,-86.346,37727,6
1230,South Carolina,32.8636,-80.6669,37624,1
1231,North Carolina,36.1605,-80.6652,37589,1
1232,Arkansas,35.7416,-91.5697,37585,11
1233,Illinois,38.6065,-89.4225,37549,0
1234,Arkansas,36.3086,-93.0915,37525,11
1235,Illinois,38.6496,-88.919,37524,6
1236,Indiana,39.6663,-86.845,37419,6
1237,Michigan,46.3053,-84.578,37418,6
1238,Louisiana,30.6486,-93.3432,37387,7
1239,Florida,27.1863,-81.8095,37371,1
1240,Virginia,37.416,-76.5434,37362,3
1241,New York,44.1172,-73.7726,37281,3
1242,North Carolina,35.921,-81.177,37271,1
1243,Tennessee,36.0592,-89.4137,37201,11
1244,Kentucky,36.7231,-88.6512,37125,11
1245,Virginia,36.8912,-76.7259,37107,3
1246,Alabama,31.2485,-86.4513,37096,1
1247,Maryland,38.7709,-76.0968,37087,3
1248,Mississippi,34.8808,-88.5803,37058,11
1249,Iowa,41.686,-93.0537,37032,0
1250,Vermont,44.0308,-73.1409,36947,3
1251,Indiana,38.6891,-87.418,36833,6
1252,Texas,28.8212,-96.011,36791,7
1253,Wisconsin,42.68,-89.6022,36790,0
1254,Alabama,31.1262,-87.1615,36775,11
1255,Ohio,41.5603,-84.5882,36760,6
1256,Minnesota,44.0223,-93.226,36710,0
1257,Texas,33.1496,-95.564,36708,7
1258,North Carolina,35.7805,-75.7982,36698,3
1259,Virginia,37.9786,-77.963,36654,3
1260,Nebraska,41.5779,-96.654,36565,9
1261,Ohio,40.3017,-81.92,36558,6
1262,Virginia,38.2462,-78.0137,36501,3
1263,Pennsylvania,39.8538,-80.2229,36484,3
1264,Kansas,38.0443,-100.737,36451,10
1265,Indiana,40.8292,-85.4881,36351,6
1266,Iowa,42.4279,-94.1818,36348,0
1267,Kentucky,36.7581,-84.1452,36252,6
1268,Texas,32.3062,-101.4355,36213,7
1269,Kentucky,37.9708,-84.1474,36152,6
1270,Texas,31.9907,-97.1324,36109,7
1271,Ohio,39.7371,-82.2361,36076,6
1272,North Dakota,48.3437,-103.4802,36044,9
1273,Kentucky,37.5571,-82.7457,35931,6
1274,Michigan,46.8978,-88.6875,35890,0
1275,Nebraska,41.8505,-103.708,35884,9
1276,Michigan,45.9192,-86.9241,35874,0
1277,Tennessee,35.9254,-83.1212,35797,1
1278,Minnesota,44.8236,-94.2724,35788,0
1279,Illinois,40.8916,-88.5577,35757,0
1280,Georgia,31.0537,-82.4237,35745,1
1281,Utah,40.1248,-109.5186,35736,5
1282,Maine,43.9598,-69.8546,35720,3
1283,Minnesota,46.5924,-92.677,35709,0
1284,Indiana,40.7695,-86.045,35684,6
1285,Missouri,37.6583,-92.5903,35680,11
1286,Vermont,43.0354,-73.093,35649,3
1287,Missouri,36.7099,-93.8291,35615,11
1288,Texas,30.744,-94.0251,35562,7
1289,Mississippi,33.8923,-88.4805,35559,11
1290,Indiana,40.7456,-84.9366,35544,6
1291,Mississippi,34.7623,-89.5031,35502,11
1292,Wisconsin,45.7056,-89.5218,35480,0
1293,Kentucky,38.5457,-82.9223,35359,6
1294,Texas,30.2145,-96.4034,35275,7
1295,North Carolina,35.1505,-83.4222,35172,1
1296,Ohio,40.5241,-82.7941,35148,6
1297,South Dakota,44.3697,-96.7904,35115,9
1298,Iowa,41.0306,-92.4095,35102,0
1299,Kansas,37.2377,-96.8375,35090,7
1300,Missouri,38.7646,-91.1607,35090,0
1301,Texas,33.5938,-96.1068,35046,7
1302,Nebraska,41.0478,-100.7452,35042,9
1303,Nebraska,41.9167,-97.6008,35023,9
1304,Oklahoma,35.703,-96.8809,34936,7
1305,North Carolina,34.8409,-79.4804,34921,1
1306,Iowa,43.0826,-96.1779,34900,9
1307,Montana,45.9024,-112.6567,34895,5
1308,West Virginia,37.947,-80.453,34893,6
1309,Georgia,32.736,-84.9089,34676,1
1310,Wisconsin,44.7347,-90.6121,34668,0
1311,Illinois,40.4728,-90.2075,34654,0
1312,Indiana,41.6439,-85.0008,34591,6
1313,Illinois,38.2785,-90.1773,34444,11
1314,Kansas,38.0432,-97.4272,34434,7
1315,Maine,44.0664,-69.5435,34415,3
1316,Virginia,36.7669,-78.9366,34295,3
1317,New York,42.781,-76.8238,34295,3
1318,Minnesota,46.9346,-95.674,34227,9
1319,Illinois,41.7461,-89.3003,34204,0
1320,Mississippi,31.5324,-90.454,34197,11
1321,Minnesota,44.3499,-94.2474,34176,0
1322,Tennessee,35.1405,-86.589,34158,11
1323,Illinois,39.0598,-88.5899,34151,6
1324,Virginia,37.0636,-80.7144,34113,1
1325,Mississippi,34.3639,-89.9506,34079,11
1326,North Carolina,35.2021,-82.7982,34039,1
1327,Illinois,39.7156,-90.2015,34012,0
1328,Iowa,40.642,-91.4793,33946,0
1329,Indiana,41.1394,-85.5051,33899,6
1330,South Carolina,33.6658,-80.2164,33865,1
1331,Ohio,41.0221,-84.1317,33836,6
1332,Kansas,38.5635,-94.8381,33740,0
1333,Kansas,37.6917,-99.888,33718,10
1334,Indiana,38.3119,-87.5846,33711,6
1335,Tennessee,35.4689,-86.765,33708,11
1336,Arkansas,34.3177,-92.9461,33667,11
1337,West Virginia,39.4693,-79.6682,33610,3
1338,Louisiana,30.7289,-92.4059,33491,11
1339,Texas,34.0705,-101.8269,33463,10
1340,Virginia,37.5571,-79.8123,33440,3
1341,Indiana,41.023,-87.1161,33433,6
1342,Michigan,44.3384,-85.5784,33433,6
1343,Alabama,32.9143,-85.392,33427,1
1344,Tennessee,36.2983,-88.7178,33377,11
1345,Kansas,39.0024,-96.7525,33309,9
1346,Indiana,38.7024,-87.0721,33277,6
1347,Alabama,31.8027,-85.9409,33274,1
1348,Maryland,38.8717,-75.8316,33260,3
1349,Nebraska,41.5713,-97.5211,33250,9
1350,Kansas,38.4562,-96.1526,33237,0
1351,North Carolina,34.6146,-78.5637,33209,1
1352,Iowa,41.3344,-93.0994,33193,0
1353,Michigan,45.5201,-84.8904,33175,6
1354,Minnesota,46.0126,-94.2684,33119,0
1355,Utah,40.3308,-111.1682,33053,5
1356,Georgia,34.5722,-84.0027,33009,1
1357,Alabama,34.5216,-87.311,32969,11
1358,Tennessee,35.6087,-84.9244,32964,1
1359,Oklahoma,34.1154,-94.7713,32913,7
1360,Illinois,41.4041,-89.5286,32878,0
1361,Florida,30.1673,-84.4007,32855,1
1362,New Mexico,36.5783,-105.631,32759,10
1363,Texas,33.2166,-94.9657,32709,7
1364,Illinois,39.5458,-89.2772,32705,0
1365,Missouri,39.0655,-93.7854,32697,0
1366,Louisiana,30.2586,-91.3495,32626,11
1367,Texas,28.4174,-97.7412,32609,7
1368,West Virginia,37.8315,-81.9353,32593,6
1369,Virginia,37.7643,-75.6332,32560,3
1370,Ohio,39.0197,-82.6184,32440,6
1371,South Carolina,34.6921,-81.1595,32260,1
1372,Tennessee,36.3318,-88.3013,32251,11
1373,Indiana,40.3017,-86.4752,32186,6
1374,Indiana,39.0363,-86.962,32174,6
1375,Indiana,38.7858,-85.4386,32167,6
1376,Kansas,37.1925,-95.7429,32114,7
1377,Alaska,58.4546,-134.1739,32099,4
1378,Missouri,37.6165,-93.4005,32031,0
1379,Georgia,34.4643,-84.4656,32002,1
1380,Mississippi,34.2254,-89.0374,31996,11
1381,Maryland,38.4829,-76.0125,31994,3
1382,Illinois,38.0521,-89.8252,31973,11
1383,Missouri,36.7469,-93.456,31875,11
1384,Tennessee,36.4859,-83.6604,31827,1
1385,Washington,47.7487,-123.596,31825,2
1386,Virginia,37.6048,-79.1451,31782,3
1387,Alabama,34.4417,-87.8438,31587,11
1388,Nebraska,40.5245,-98.5012,31541,9
1389,New Hampshire,44.6896,-71.3056,31486,3
1390,Louisiana,30.2677,-92.8141,31425,11
1391,Ohio,40.6615,-83.6595,31393,6
1392,Minnesota,47.7739,-96.4018,31384,9
1393,Maine,45.0307,-67.6287,31378,3
1394,Kentucky,36.8907,-83.854,31288,6
1395,Oklahoma,36.8355,-94.8104,31283,7
1396,Mississippi,33.7971,-90.8806,31253,11
1397,Kentucky,36.8834,-88.3294,31225,11
1398,Indiana,40.8457,-85.794,31198,6
1399,New York,42.5882,-74.4421,31189,3
1400,North Dakota,46.8107,-102.6551,31164,9
1401,North Dakota,46.7161,-101.2811,31118,9
1402,Michigan,43.8333,-83.019,31105,6
1403,Mississippi,31.4829,-91.3535,31103,11
1404,Georgia,34.6912,-84.4556,30986,1
1405,South Carolina,34.0801,-79.3625,30954,1
1406,West Virginia,39.8606,-80.6634,30900,6
1407,Kentucky,37.2158,-87.142,30815,6
1408,South Carolina,33.6199,-79.7277,30810,1
1409,Virginia,37.2043,-77.3913,30791,3
1410,Wisconsin,43.5939,-90.8344,30759,0
1411,Colorado,38.8614,-107.8629,30758,10
1412,Colorado,39.6342,-106.1164,30735,10
1413,Virginia,36.6804,-78.3627,30726,3
1414,Texas,27.4337,-97.7273,30725,7
1415,Michigan,43.9879,-84.8478,30655,6
1416,Oregon,43.1934,-117.6231,30632,2
1417,California,40.6736,-120.5943,30600,2
1418,Virginia,38.0267,-77.3471,30581,3
1419,Virginia,36.8437,-81.537,30539,1
1420,South Carolina,34.3915,-79.3789,30473,1
1421,Minnesota,43.6738,-93.3488,30465,0
1422,Utah,39.3739,-111.5763,30421,5
1423,Wyoming,44.79,-106.8793,30397,5
1424,Montana,47.6459,-114.0894,30383,5
1425,Tennessee,36.3582,-89.1488,30343,11
1426,Illinois,40.4562,-90.6779,30107,0
1427,Kentucky,37.6244,-84.8668,30090,6
1428,Pennsylvania,41.4251,-78.6491,30077,3
1429,Vermont,44.4647,-72.1021,30027,3
1430,Texas,33.0775,-94.3436,30002,7
1431,Ohio,38.8247,-82.3169,29995,6
1432,Georgia,34.6464,-83.7471,29962,1
1433,Georgia,31.5515,-81.9168,29959,1
1434,Maine,44.9741,-70.4441,29933,3
1435,Virginia,36.7316,-80.7339,29911,1
1436,Texas,29.887,-96.2779,29892,7
1437,Alabama,34.1366,-87.8871,29818,11
1438,Georgia,31.7795,-84.1411,29735,1
1439,Georgia,32.0399,-84.197,29714,1
1440,Missouri,36.2721,-90.0909,29657,11
1441,Georgia,34.1278,-83.209,29624,1
1442,Georgia,33.7942,-85.211,29608,1
1443,South Carolina,32.4374,-81.0317,29558,1
1444,Wisconsin,44.304,-91.3585,29525,0
1445,Minnesota,46.9496,-94.3254,29462,0
1446,Tennessee,35.2022,-87.0348,29403,11
1447,Wyoming,44.5205,-109.5879,29273,5
1448,Missouri,36.8556,-89.9443,29255,11
1449,Minnesota,46.1208,-92.7413,29254,0
1450,Virginia,37.5502,-77.9152,29253,3
1451,Mississippi,32.7535,-89.1176,29250,11
1452,Idaho,43.8201,-112.3113,29238,5
1453,Oklahoma,35.1744,-98.3752,29179,7
1454,Maryland,39.5289,-79.2729,29155,3
1455,West Virginia,40.5219,-80.5739,29118,6
1456,Michigan,43.9952,-86.25,29062,6
1457,Virginia,38.2992,-77.4872,29059,3
1458,Oklahoma,35.6388,-99.0015,28929,7
1459,Vermont,44.0056,-72.3769,28873,3
1460,Illinois,40.1245,-89.3675,28818,0
1461,West Virginia,38.8345,-81.6748,28793,6
1462,Texas,32.7532,-98.313,28792,7
1463,Mississippi,33.5505,-90.3011,28764,11
1464,West Virginia,38.7747,-79.8758,28763,3
1465,Kansas,38.9147,-99.3173,28747,9
1466,Virginia,36.9171,-81.0787,28725,1
1467,Virginia,37.0759,-77.6323,28686,3
1468,Florida,30.3311,-82.2846,28679,1
1469,Tennessee,35.1293,-85.622,28639,1
1470,Georgia,33.0251,-83.5605,28622,1
1471,Colorado,40.2628,-103.8098,28617,10
1472,Ohio,39.5599,-83.4561,28609,6
1473,Illinois,39.231,-89.4789,28598,0
1474,Mississippi,34.4905,-89.0039,28578,11
1475,Texas,30.5795,-95.1669,28574,7
1476,Missouri,39.8059,-91.6224,28572,0
1477,Kansas,38.3917,-97.648,28557,9
1478,Mississippi,32.7803,-90.3964,28511,11
1479,Indiana,39.1035,-85.2624,28457,6
1480,Texas,30.5435,-95.9855,28447,7
1481,Michigan,45.0348,-83.6277,28431,6
1482,Minnesota,44.3714,-93.7301,28425,0
1483,Mississippi,34.6503,-89.9448,28419,11
1484,North Carolina,35.1339,-84.0635,28413,1
1485,Kentucky,37.9698,-86.2171,28379,6
1486,Mississippi,31.8692,-90.4488,28339,11
1487,Ohio,39.497,-82.4792,28306,6
1488,Mississippi,32.4064,-89.5376,28288,11
1489,Ohio,40.8554,-84.5861,28213,6
1490,South Dakota,44.5668,-102.7169,28149,9
1491,South Dakota,44.9779,-97.1886,28133,9
1492,Arkansas,36.341,-93.5382,28062,11
1493,California,39.5983,-122.3921,28060,2
1494,Kentucky,38.0335,-83.9131,28042,6
1495,Indiana,40.7292,-85.2212,28010,6
1496,Tennessee,35.6543,-88.388,27956,11
1497,Indiana,38.6,-86.1053,27942,6
1498,Ohio,39.0773,-83.0668,27914,6
1499,Virginia,39.1735,-78.1746,27912,3
1500,Tennessee,35.9732,-88.4502,27841,11
1501,Oklahoma,34.7046,-97.3093,27789,7
1502,Florida,29.95,-82.1688,27723,1
1503,California,41.7431,-123.8972,27692,2
1504,Wisconsin,45.3375,-89.7346,27687,0
1505,Ohio,38.8455,-83.4721,27685,6
1506,Indiana,38.9969,-85.6281,27639,6
1507,Wisconsin,44.9473,-87.3135,27621,0
1508,New Mexico,35.4806,-104.816,27546,10
1509,Georgia,32.5688,-83.8269,27502,1
1510,Georgia,33.0139,-83.9186,27455,1
1511,Illinois,40.7472,-87.8243,27437,6
1512,Louisiana,32.0554,-93.7372,27395,7
1513,New Mexico,32.7389,-108.3824,27391,10
1514,South Carolina,34.6895,-81.6191,27325,1
1515,North Carolina,35.3325,-79.9055,27223,1
1516,North Carolina,36.4031,-76.0059,27210,3
1517,Ohio,40.5796,-81.0897,27195,6
1518,Tennessee,35.9264,-85.4552,27087,1
1519,Pennsylvania,41.5183,-76.0166,27078,3
1520,Ohio,41.3339,-84.0682,27068,6
1521,Kentucky,36.8597,-86.8789,27049,6
1522,West Virginia,39.4147,-78.9438,27047,3
1523,Idaho,43.3539,-115.4693,27043,5
1524,Florida,27.4927,-81.81,27027,1
1525,South Carolina,33.7722,-81.9664,27021,1
1526,North Carolina,36.4341,-81.5003,27009,1
1527,Kentucky,38.3182,-83.0495,26976,6
1528,Georgia,32.1217,-82.3313,26947,1
1529,Virginia,36.9339,-82.0954,26937,6
1530,Texas,29.3573,-99.7622,26899,7
1531,Virginia,37.8419,-78.2772,26873,3
1532,Vermont,44.829,-72.2434,26843,3
1533,Mississippi,31.9132,-89.9195,26818,11
1534,Oregon,45.4637,-123.7127,26782,2
1535,New Mexico,34.9125,-107.9997,26763,10
1536,West Virginia,38.7697,-82.0266,26700,6
1537,Virginia,38.2733,-77.1572,26679,3
1538,Texas,30.3181,-98.9465,26668,7
1539,Wisconsin,43.9246,-90.1138,26603,0
1540,Georgia,30.8783,-84.579,26595,1
1541,Indiana,39.307,-85.5011,26587,6
1542,Michigan,43.6409,-86.2676,26545,6
1543,Oregon,45.3102,-118.0088,26502,2
1544,Kentucky,38.0424,-84.7436,26486,6
1545,Arkansas,35.5697,-93.4601,26475,11
1546,New York,43.7847,-75.4488,26456,3
1547,Kentucky,36.7306,-83.6741,26426,6
1548,Louisiana,30.4636,-91.3127,26395,11
1549,Alabama,31.095,-85.8391,26383,1
1550,Iowa,42.0365,-93.9316,26381,0
1551,South Carolina,34.602,-79.6786,26376,1
1552,Georgia,32.8813,-84.2994,26329,1
1553,Kentucky,37.4608,-86.3439,26313,6
1554,Kentucky,36.8569,-83.218,26307,6
1555,Oregon,45.16,-121.1678,26274,2
1556,Kentucky,37.2443,-83.2215,26266,6
1557,Colorado,37.3386,-108.5966,26266,10
1558,Indiana,39.3928,-87.1158,26231,6
1559,Colorado,39.2865,-104.1359,26230,10
1560,Kansas,38.479,-98.7565,26209,9
1561,Michigan,45.3014,-85.1259,26197,6
1562,Alabama,34.1759,-85.6038,26035,1
1563,Nebraska,40.9097,-96.1409,26022,9
1564,Georgia,34.3509,-82.9642,25981,1
1565,Minnesota,45.938,-93.6301,25963,0
1566,Georgia,34.5541,-83.2932,25934,1
1567,Tennessee,35.1755,-88.5636,25814,11
1568,South Dakota,44.3586,-103.7923,25806,9
1569,Georgia,34.8641,-84.3198,25797,1
1570,Mississippi,33.6023,-90.5886,25759,11
1571,Maryland,38.1158,-75.7518,25699,3
1572,Minnesota,44.4135,-95.839,25696,9
1573,Tennessee,35.7605,-89.6305,25689,11
1574,Tennessee,35.1987,-88.1845,25665,11
1575,Kansas,38.5645,-95.286,25643,0
1576,Kentucky,37.3664,-85.3278,25572,6
1577,Louisiana,30.653,-92.828,25572,11
1578,Iowa,42.0802,-92.0657,25558,0
1579,Missouri,37.3173,-91.965,25518,11
1580,Indiana,38.0218,-87.8684,25480,6
1581,Arkansas,35.022,-90.7478,25477,11
1582,Missouri,40.1906,-92.6007,25468,0
1583,Michigan,45.4463,-84.4999,25435,6
1584,Georgia,32.0458,-82.0582,25392,1
1585,Vermont,44.607,-72.6418,25376,3
1586,Michigan,46.0092,-87.8703,25373,0
1587,Missouri,38.2145,-92.4284,25369,0
1588,Missouri,39.2157,-91.8416,25336,0
1589,Colorado,40.4851,-106.9912,25317,10
1590,Michigan,43.9907,-84.3883,25312,6
1591,Virginia,37.2864,-80.0555,25290,3
1592,Georgia,34.4443,-84.1706,25277,1
1593,Texas,31.7924,-94.145,25263,7
1594,Tennessee,35.2068,-88.9931,25247,11
1595,Texas,29.8768,-96.9198,25247,7
1596,Michigan,44.3559,-83.6359,25213,6
1597,Louisiana,32.8202,-91.8018,25189,11
1598,Mississippi,34.6183,-88.5201,25155,11
1599,Iowa,42.7378,-96.2141,25141,9
1600,Kentucky,38.6488,-84.6246,25107,6
1601,Florida,30.6106,-85.6653,25094,1
1602,Minnesota,44.2421,-94.7276,25076,0
1603,Arkansas,35.5382,-92.0267,25063,11
1604,Iowa,42.7746,-92.318,25032,0
1605,Alabama,31.8696,-85.3932,25026,1
1606,Tennessee,35.8033,-87.4733,25017,11
1607,Colorado,38.8824,-105.1618,24981,10
1608,New York,42.6335,-77.1055,24981,3
1609,West Virginia,38.2917,-80.7994,24857,6
1610,Georgia,34.475,-85.3453,24826,1
1611,Missouri,37.9617,-90.8774,24819,11
1612,Oklahoma,34.588,-99.4148,24808,7
1613,Texas,30.7863,-96.9768,24797,7
1614,Mississippi,31.2308,-89.8224,24785,11
1615,Missouri,39.4402,-92.4971,24769,0
1616,Indiana,40.1576,-85.0114,24694,6
1617,Georgia,30.8747,-84.2344,24693,1
1618,Virginia,38.1593,-79.0611,24660,3
1619,Pennsylvania,40.5311,-77.4022,24657,3
1620,Oklahoma,35.1675,-96.6155,24624,7
1621,Michigan,45.0214,-84.599,24613,6
1622,Nevada,39.5808,-118.3358,24606,2
1623,Minnesota,46.0706,-94.8976,24603,9
1624,South Carolina,34.2226,-82.4593,24582,1
1625,Michigan,44.333,-86.0568,24539,6
1626,Kentucky,38.1963,-83.4211,24534,6
1627,Kentucky,37.4554,-84.6608,24493,6
1628,Georgia,33.2879,-83.9572,24463,1
1629,West Virginia,38.8978,-80.2334,24451,3
1630,North Carolina,34.9738,-80.1027,24430,1
1631,Wisconsin,44.1131,-89.2429,24256,0
1632,Texas,28.1249,-96.9934,24220,7
1633,Tennessee,36.532,-86.0073,24208,6
1634,Kansas,39.379,-96.3424,24203,0
1635,Indiana,40.7498,-86.8655,24163,6
1636,Mississippi,30.8626,-88.644,24098,11
1637,Kentucky,37.4782,-86.8489,24081,6
1638,Idaho,42.6899,-114.264,24074,5
1639,Oregon,44.6294,-121.1761,24048,2
1640,New Mexico,32.1822,-107.7498,24022,10
1641,Georgia,34.8341,-83.9907,23999,1
1642,Missouri,37.9764,-91.3039,23984,11
1643,Louisiana,31.564,-93.5547,23915,7
1644,Alabama,31.6767,-87.8308,23866,11
1645,Michigan,44.3356,-84.6116,23863,6
1646,Virginia,38.6194,-78.4844,23862,3
1647,Idaho,42.2839,-113.6001,23847,5
1648,West Virginia,37.7265,-82.1347,23808,6
1649,Indiana,38.6851,-85.7475,23785,6
1650,North Carolina,36.3591,-76.982,23752,3
1651,Arkansas,35.574,-90.663,23747,11
1652,Illinois,37.7531,-88.5407,23735,11
1653,Oregon,44.1422,-120.3566,23733,2
1654,Virginia,36.7054,-83.1286,23723,6
1655,Alabama,34.1492,-87.3737,23712,11
1656,Idaho,44.0067,-116.7608,23705,2
1657,Nebraska,40.8699,-99.8196,23638,9
1658,Wisconsin,43.0005,-90.1354,23632,0
1659,Arkansas,33.2143,-93.2273,23620,11
1660,Arkansas,33.5934,-92.8819,23597,11
1661,Virginia,37.722,-77.9156,23472,3
1662,Mississippi,34.28,-88.3613,23396,11
1663,Texas,31.5455,-96.5805,23364,7
1664,Wyoming,43.9347,-110.5898,23356,5
1665,Michigan,43.9898,-85.3252,23323,6
1666,Virginia,38.8531,-77.2997,23312,3
1667,Louisiana,29.4406,-89.61,23305,11
1668,West Virginia,39.3171,-78.6141,23304,3
1669,Michigan,44.9991,-85.1403,23301,6
1670,Oregon,45.519,-121.6511,23270,2
1671,Tennessee,36.2763,-83.5096,23268,1
1672,Texas,32.1624,-94.3056,23186,7
1673,Minnesota,45.1231,-94.5273,23149,0
1674,Indiana,39.6401,-85.1787,23068,6
1675,Georgia,34.3754,-83.2291,23015,1
1676,Indiana,41.2809,-86.6476,22996,6
1677,Texas,33.6077,-102.3432,22986,10
1678,Ohio,39.0822,-82.0229,22974,6
1679,Texas,31.3177,-95.4227,22942,7
1680,Missouri,39.1368,-93.2018,22932,0
1681,Kansas,37.2373,-97.4765,22928,7
1682,Michigan,45.5801,-87.5566,22902,0
1683,Missouri,39.3523,-93.9899,22900,0
1684,Virginia,37.2243,-78.4411,22892,3
1685,Oregon,42.4576,-124.1568,22889,2
1686,Missouri,36.6287,-94.3483,22882,11
1687,Mississippi,32.7535,-89.524,22791,11
1688,Texas,29.7472,-99.2463,22770,7
1689,Indiana,39.4149,-85.0602,22750,6
1690,South Dakota,43.009,-97.3948,22746,9
1691,Alabama,33.2938,-85.4591,22732,1
1692,Idaho,43.412,-113.9802,22729,5
1693,Virginia,37.8145,-79.4473,22728,3
1694,Mississippi,34.23,-90.6017,22685,11
1695,North Carolina,35.8432,-77.1093,22644,3
1696,Washington,46.1918,-117.203,22636,2
1697,North Carolina,36.3932,-79.3335,22619,1
1698,Kentucky,38.0039,-84.991,22580,6
1699,Georgia,33.0611,-82.0007,22567,1
1700,Georgia,32.5897,-82.3017,22525,1
1701,Georgia,31.9229,-83.7681,22509,1
1702,Virginia,37.2915,-77.2985,22500,3
1703,Kentucky,37.8466,-82.8315,22427,6
1704,South Carolina,34.3951,-81.1212,22406,1
1705,Alabama,32.9986,-87.1265,22374,11
1706,Iowa,41.3352,-92.6409,22351,0
1707,Arkansas,34.0509,-93.1764,22341,11
1708,Louisiana,31.5997,-92.5594,22339,11
1709,Virginia,37.5052,-76.9973,22310,3
1710,Virginia,38.0674,-78.9014,22300,3
1711,Colorado,40.7247,-103.1101,22282,10
1712,Louisiana,32.8318,-92.3748,22270,11
1713,Louisiana,29.9024,-91.0608,22236,11
1714,Missouri,40.3608,-94.8834,22199,0
1715,Oklahoma,35.8839,-94.6587,22171,7
1716,Tennessee,36.345,-85.2881,22171,6
1717,West Virginia,40.2739,-80.5765,22162,6
1718,Washington,46.5557,-123.7041,22121,2
1719,Iowa,41.3356,-91.7179,22100,0
1720,Georgia,31.2253,-84.1943,22072,1
1721,Texas,35.4012,-100.8126,22063,10
1722,Washington,45.8738,-120.7891,22055,2
1723,Tennessee,36.4285,-84.5035,22020,6
1724,Mississippi,34.7684,-88.9089,21976,11
1725,Kentucky,37.1212,-82.8553,21936,6
1726,Wisconsin,46.0529,-89.5148,21923,0
1727,Ohio,40.8424,-83.3044,21907,6
1728,Georgia,33.3218,-83.3728,21906,1
1729,Kansas,37.1933,-100.8513,21902,10
1730,West Virginia,38.023,-81.7112,21897,6
1731,Louisiana,30.7095,-91.6008,21883,11
1732,Oklahoma,35.2687,-99.682,21860,7
1733,Missouri,38.3852,-93.7927,21854,0
1734,Illinois,39.0855,-90.3565,21776,0
1735,Virginia,36.7143,-82.6029,21761,1
1736,Florida,30.047,-83.6035,21709,1
1737,Arkansas,33.7354,-93.6684,21695,11
1738,Kentucky,37.811,-84.8744,21690,6
1739,Minnesota,43.6742,-95.7534,21667,9
1740,Michigan,44.9385,-85.812,21649,6
1741,Illinois,39.3912,-88.8055,21623,0
1742,Arkansas,35.2149,-93.7166,21619,11
1743,North Carolina,35.858,-82.7058,21608,1
1744,Minnesota,44.2843,-92.2303,21564,0
1745,Nebraska,40.2619,-96.6894,21548,9
1746,Tennessee,36.135,-84.6492,21538,1
1747,Texas,30.7712,-94.3766,21524,7
1748,California,39.1775,-122.237,21491,2
1749,Utah,38.7478,-111.8045,21475,5
1750,Texas,28.5067,-96.602,21470,7
1751,Texas,30.7057,-98.6841,21452,7
1752,Illinois,42.3658,-90.2126,21429,0
1753,Arkansas,35.0025,-93.4111,21425,11
1754,Texas,26.4693,-97.6622,21419,7
1755,Illinois,39.0002,-89.0241,21418,0
1756,Georgia,33.4828,-82.4814,21404,1
1757,Virginia,37.2666,-82.036,21374,6
1758,Texas,29.6208,-96.5263,21357,7
1759,Nebraska,41.2264,-96.6374,21356,9
1760,Minnesota,47.1086,-94.9167,21287,9
1761,Mississippi,32.4002,-89.1188,21215,11
1762,South Carolina,33.2661,-81.435,21170,1
1763,Texas,35.8377,-101.8929,21169,10
1764,Texas,31.1962,-98.2414,21152,7
1765,Louisiana,30.027,-90.7931,21142,11
1766,Iowa,42.4708,-91.8379,21141,0
1767,Texas,35.84,-101.3547,21105,10
1768,Illinois,38.0837,-89.367,21092,11
1769,Georgia,33.0406,-84.6883,21080,1
1770,Texas,32.7407,-102.6352,21077,10
1771,Kentucky,36.7512,-86.1904,21065,6
1772,Arizona,33.7294,-113.9815,21035,10
1773,Minnesota,43.674,-92.0902,21031,0
1774,Alabama,31.5708,-87.3654,21006,11
1775,North Carolina,35.485,-77.6758,20987,3
1776,Mississippi,33.77,-89.8021,20927,11
1777,Arkansas,35.2624,-92.7015,20895,11
1778,Michigan,44.3349,-84.1264,20895,6
1779,West Virginia,37.6096,-81.5492,20890,6
1780,North Dakota,46.9793,-98.9588,20879,9
1781,Indiana,39.3128,-86.8377,20854,6
1782,Texas,29.4567,-97.4925,20828,7
